FX026	phv00274726.v1.p11	Medical History - Smoking: How many cigarettes do/did you smoke a day?
fy025	phv00275082.v1.p11	Medical History - Smoking: Have you smoked cigarettes regularly since last exam?
fy026	phv00275083.v1.p11	Medical History - Smoking: How many cigarettes do/did you smoke a day?
CPD1	phv00277028.v2.p11	Number of cigarettes smoked per day, Exam 1
CPD2	phv00277029.v2.p11	Number of cigarettes smoked per day, Exam 2
CURRSMK1	phv00277032.v2.p11	Current smoking status, Exam 1
CURRSMK2	phv00277033.v2.p11	Current smoking status, Exam 2
CPD1	phv00277113.v2.p11	Number of cigarettes smoked per day, Exam 1
CPD2	phv00277114.v2.p11	Number of cigarettes smoked per day, Exam 2
CPD3	phv00277115.v2.p11	Number of cigarettes smoked per day, Exam 3
CPD4	phv00277116.v2.p11	Number of cigarettes smoked per day, Exam 4
CPD5	phv00277117.v2.p11	Number of cigarettes smoked per day, Exam 5
CPD6	phv00277118.v2.p11	Number of cigarettes smoked per day, Exam 6
CPD7	phv00277119.v2.p11	Number of cigarettes smoked per day, Exam 7
CPD8	phv00277120.v2.p11	Number of cigarettes smoked per day, Exam 8
CPD9	phv00277121.v2.p11	Number of cigarettes smoked per day, Exam 9
CURRSMK1	phv00277128.v2.p11	Current smoking status, Exam 1
CURRSMK2	phv00277129.v2.p11	Current smoking status, Exam 2
CURRSMK3	phv00277130.v2.p11	Current smoking status, Exam 3
CURRSMK4	phv00277131.v2.p11	Current smoking status, Exam 4
CURRSMK5	phv00277132.v2.p11	Current smoking status, Exam 5
CURRSMK6	phv00277133.v2.p11	Current smoking status, Exam 6
CURRSMK7	phv00277134.v2.p11	Current smoking status, Exam 7
CURRSMK8	phv00277135.v2.p11	Current smoking status, Exam 8
CURRSMK9	phv00277136.v2.p11	Current smoking status, Exam 9
CPD1	phv00369771.v1.p11	Number of cigarettes smoked per day, Exam 1
CPD2	phv00369772.v1.p11	Number of cigarettes smoked per day, Exam 2
CPD3	phv00369773.v1.p11	Number of cigarettes smoked per day, Exam 3
CPD4	phv00369774.v1.p11	Number of cigarettes smoked per day, Exam 4
CPD5	phv00369775.v1.p11	Number of cigarettes smoked per day, Exam 5
CPD7	phv00369776.v1.p11	Number of cigarettes smoked per day, Exam 7
CPD8	phv00369777.v1.p11	Number of cigarettes smoked per day, Exam 8
CPD9	phv00369778.v1.p11	Number of cigarettes smoked per day, Exam 9
CPD10	phv00369779.v1.p11	Number of cigarettes smoked per day, Exam 10
CPD11	phv00369780.v1.p11	Number of cigarettes smoked per day, Exam 11
CPD12	phv00369781.v1.p11	Number of cigarettes smoked per day, Exam 12
CPD13	phv00369782.v1.p11	Number of cigarettes smoked per day, Exam 13
CPD14	phv00369783.v1.p11	Number of cigarettes smoked per day, Exam 14
CPD15	phv00369784.v1.p11	Number of cigarettes smoked per day, Exam 15
CPD17	phv00369785.v1.p11	Number of cigarettes smoked per day, Exam 17
CPD18	phv00369786.v1.p11	Number of cigarettes smoked per day, Exam 18
CPD19	phv00369787.v1.p11	Number of cigarettes smoked per day, Exam 19
CPD20	phv00369788.v1.p11	Number of cigarettes smoked per day, Exam 20
CPD21	phv00369789.v1.p11	Number of cigarettes smoked per day, Exam 21
CPD22	phv00369790.v1.p11	Number of cigarettes smoked per day, Exam 22
CPD23	phv00369791.v1.p11	Number of cigarettes smoked per day, Exam 23
CPD24	phv00369792.v1.p11	Number of cigarettes smoked per day, Exam 24
CPD25	phv00369793.v1.p11	Number of cigarettes smoked per day, Exam 25
CPD26	phv00369794.v1.p11	Number of cigarettes smoked per day, Exam 26
CPD27	phv00369795.v1.p11	Number of cigarettes smoked per day, Exam 27
CPD28	phv00369796.v1.p11	Number of cigarettes smoked per day, Exam 28
CPD29	phv00369797.v1.p11	Number of cigarettes smoked per day, Exam 29
CPD30	phv00369798.v1.p11	Number of cigarettes smoked per day, Exam 30
CPD31	phv00369799.v1.p11	Number of cigarettes smoked per day, Exam 31
CPD32	phv00369800.v1.p11	Number of cigarettes smoked per day, Exam 32
CURRSMK1	phv00369809.v1.p11	Current smoking status, Exam 1
CURRSMK2	phv00369810.v1.p11	Current smoking status, Exam 2
CURRSMK3	phv00369811.v1.p11	Current smoking status, Exam 3
CURRSMK4	phv00369812.v1.p11	Current smoking status, Exam 4
CURRSMK5	phv00369813.v1.p11	Current smoking status, Exam 5
CURRSMK7	phv00369814.v1.p11	Current smoking status, Exam 7
CURRSMK8	phv00369815.v1.p11	Current smoking status, Exam 8
CURRSMK9	phv00369816.v1.p11	Current smoking status, Exam 9
CURRSMK10	phv00369817.v1.p11	Current smoking status, Exam 10
CURRSMK11	phv00369818.v1.p11	Current smoking status, Exam 11
CURRSMK12	phv00369819.v1.p11	Current smoking status, Exam 12
CURRSMK13	phv00369820.v1.p11	Current smoking status, Exam 13
CURRSMK14	phv00369821.v1.p11	Current smoking status, Exam 14
CURRSMK15	phv00369822.v1.p11	Current smoking status, Exam 15
CURRSMK17	phv00369823.v1.p11	Current smoking status, Exam 17
CURRSMK18	phv00369824.v1.p11	Current smoking status, Exam 18
CURRSMK19	phv00369825.v1.p11	Current smoking status, Exam 19
CURRSMK20	phv00369826.v1.p11	Current smoking status, Exam 20
CURRSMK21	phv00369827.v1.p11	Current smoking status, Exam 21
CURRSMK22	phv00369828.v1.p11	Current smoking status, Exam 22
CURRSMK23	phv00369829.v1.p11	Current smoking status, Exam 23
CURRSMK24	phv00369830.v1.p11	Current smoking status, Exam 24
CURRSMK25	phv00369831.v1.p11	Current smoking status, Exam 25
CURRSMK26	phv00369832.v1.p11	Current smoking status, Exam 26
CURRSMK27	phv00369833.v1.p11	Current smoking status, Exam 27
CURRSMK28	phv00369834.v1.p11	Current smoking status, Exam 28
CURRSMK29	phv00369835.v1.p11	Current smoking status, Exam 29
CURRSMK30	phv00369836.v1.p11	Current smoking status, Exam 30
CURRSMK31	phv00369837.v1.p11	Current smoking status, Exam 31
CURRSMK32	phv00369838.v1.p11	Current smoking status, Exam 32
